room,day,time,occupied
Electromagnetism and Optics Lab (A-11),Sa,15:00,false
Electromagnetism and Optics Lab (A-11),Su,15:00,false
Electromagnetism and Optics Lab (A-11),Mo,15:20,false
Electromagnetism and Optics Lab (A-11),Tu,15:20,false
Electromagnetism and Optics Lab (A-11),We,15:20,false
Electromagnetism and Optics Lab (A-11),Th,15:20,false
Electromagnetism and Optics Lab (A-11),Fr,15:20,false
Electromagnetism and Optics Lab (A-11),Sa,15:20,false
Electromagnetism and Optics Lab (A-11),Su,15:20,false
Electromagnetism and Optics Lab (A-11),Mo,15:40,false
Electromagnetism and Optics Lab (A-11),Tu,15:40,false
Electromagnetism and Optics Lab (A-11),We,15:40,false
Electromagnetism and Optics Lab (A-11),Th,15:40,false
Electromagnetism and Optics Lab (A-11),Fr,15:40,false
Electromagnetism and Optics Lab (A-11),Sa,15:40,false
Electromagnetism and Optics Lab (A-11),Su,15:40,false
Electronics Lab (A-14),Mo,08:00,true
Electronics Lab (A-14),Tu,08:00,true
Electronics Lab (A-14),We,08:00,false
Electronics Lab (A-14),Th,08:00,true
Electronics Lab (A-14),Fr,08:00,true
Electronics Lab (A-14),Sa,08:00,false
Electronics Lab (A-14),Su,08:00,false
Electronics Lab (A-14),Mo,08:20,true
Electronics Lab (A-14),Tu,08:20,true
Electronics Lab (A-14),We,08:20,false
Electronics Lab (A-14),Th,08:20,true
Electronics Lab (A-14),Fr,08:20,true
Electronics Lab (A-14),Sa,08:20,false
Electronics Lab (A-14),Su,08:20,false
Electronics Lab (A-14),Mo,08:40,true
Electronics Lab (A-14),Tu,08:40,true
Electronics Lab (A-14),We,08:40,false
Electronics Lab (A-14),Th,08:40,true
Electronics Lab (A-14),Fr,08:40,true
Electronics Lab (A-14),Sa,08:40,false
Electronics Lab (A-14),Su,08:40,false
Electronics Lab (A-14),Mo,09:00,true
Electronics Lab (A-14),Tu,09:00,true
Electronics Lab (A-14),We,09:00,false
Electronics Lab (A-14),Th,09:00,true
Electronics Lab (A-14),Fr,09:00,true
Electronics Lab (A-14),Sa,09:00,false
Electronics Lab (A-14),Su,09:00,false
Electronics Lab (A-14),Mo,09:20,true
Electronics Lab (A-14),Tu,09:20,true
Electronics Lab (A-14),We,09:20,false
Electronics Lab (A-14),Th,09:20,true
Electronics Lab (A-14),Fr,09:20,true
Electronics Lab (A-14),Sa,09:20,false
Electronics Lab (A-14),Su,09:20,false
Electronics Lab (A-14),Mo,09:40,true
Electronics Lab (A-14),Tu,09:40,true
Electronics Lab (A-14),We,09:40,false
Electronics Lab (A-14),Th,09:40,true
Electronics Lab (A-14),Fr,09:40,true
Electronics Lab (A-14),Sa,09:40,false
Electronics Lab (A-14),Su,09:40,false
Electronics Lab (A-14),Mo,10:00,false
Electronics Lab (A-14),Tu,10:00,true
Electronics Lab (A-14),We,10:00,true
Electronics Lab (A-14),Th,10:00,true
Electronics Lab (A-14),Fr,10:00,false
Electronics Lab (A-14),Sa,10:00,false
Electronics Lab (A-14),Su,10:00,false
Electronics Lab (A-14),Mo,10:20,false
Electronics Lab (A-14),Tu,10:20,true
Electronics Lab (A-14),We,10:20,true
Electronics Lab (A-14),Th,10:20,true
Electronics Lab (A-14),Fr,10:20,false
Electronics Lab (A-14),Sa,10:20,false
Electronics Lab (A-14),Su,10:20,false
Electronics Lab (A-14),Mo,10:40,false
Electronics Lab (A-14),Tu,10:40,true
Electronics Lab (A-14),We,10:40,true
Electronics Lab (A-14),Th,10:40,true
Electronics Lab (A-14),Fr,10:40,false
Electronics Lab (A-14),Sa,10:40,false
Electronics Lab (A-14),Su,10:40,false
Electronics Lab (A-14),Mo,11:00,false
Electronics Lab (A-14),Tu,11:00,false
Electronics Lab (A-14),We,11:00,true
Electronics Lab (A-14),Th,11:00,true
Electronics Lab (A-14),Fr,11:00,false
Electronics Lab (A-14),Sa,11:00,false
Electronics Lab (A-14),Su,11:00,false
Electronics Lab (A-14),Mo,11:20,false
Electronics Lab (A-14),Tu,11:20,false
Electronics Lab (A-14),We,11:20,true
Electronics Lab (A-14),Th,11:20,true
Electronics Lab (A-14),Fr,11:20,false
Electronics Lab (A-14),Sa,11:20,false
Electronics Lab (A-14),Su,11:20,false
Electronics Lab (A-14),Mo,11:40,false
Electronics Lab (A-14),Tu,11:40,false
Electronics Lab (A-14),We,11:40,true
Electronics Lab (A-14),Th,11:40,true
Electronics Lab (A-14),Fr,11:40,false
Electronics Lab (A-14),Sa,11:40,false
Electronics Lab (A-14),Su,11:40,false
Electronics Lab (A-14),Mo,12:00,false
Electronics Lab (A-14),Tu,12:00,false
Electronics Lab (A-14),We,12:00,true
Electronics Lab (A-14),Th,12:00,true
Electronics Lab (A-14),Fr,12:00,false
Electronics Lab (A-14),Sa,12:00,false
Electronics Lab (A-14),Su,12:00,false
Electronics Lab (A-14),Mo,12:20,false
Electronics Lab (A-14),Tu,12:20,false
Electronics Lab (A-14),We,12:20,true
Electronics Lab (A-14),Th,12:20,true
Electronics Lab (A-14),Fr,12:20,false
Electronics Lab (A-14),Sa,12:20,false
Electronics Lab (A-14),Su,12:20,false
Electronics Lab (A-14),Mo,12:40,false
Electronics Lab (A-14),Tu,12:40,false
Electronics Lab (A-14),We,12:40,true
Electronics Lab (A-14),Th,12:40,true
Electronics Lab (A-14),Fr,12:40,false
Electronics Lab (A-14),Sa,12:40,false
Electronics Lab (A-14),Su,12:40,false
Electronics Lab (A-14),Mo,13:00,false
Electronics Lab (A-14),Tu,13:00,false
Electronics Lab (A-14),We,13:00,true
Electronics Lab (A-14),Th,13:00,true
Electronics Lab (A-14),Fr,13:00,false
Electronics Lab (A-14),Sa,13:00,false
Electronics Lab (A-14),Su,13:00,false
Electronics Lab (A-14),Mo,13:20,false
Electronics Lab (A-14),Tu,13:20,false
Electronics Lab (A-14),We,13:20,true
Electronics Lab (A-14),Th,13:20,true
Electronics Lab (A-14),Fr,13:20,false
Electronics Lab (A-14),Sa,13:20,false
Electronics Lab (A-14),Su,13:20,false
Electronics Lab (A-14),Mo,13:40,false
Electronics Lab (A-14),Tu,13:40,false
Electronics Lab (A-14),We,13:40,true
Electronics Lab (A-14),Th,13:40,true
Electronics Lab (A-14),Fr,13:40,false
Electronics Lab (A-14),Sa,13:40,false
Electronics Lab (A-14),Su,13:40,false
Electronics Lab (A-14),Mo,14:00,false
Electronics Lab (A-14),Tu,14:00,false
Electronics Lab (A-14),We,14:00,false
Electronics Lab (A-14),Th,14:00,false
Electronics Lab (A-14),Fr,14:00,false
Electronics Lab (A-14),Sa,14:00,false
Electronics Lab (A-14),Su,14:00,false
Electronics Lab (A-14),Mo,14:20,false
Electronics Lab (A-14),Tu,14:20,false
Electronics Lab (A-14),We,14:20,false
Electronics Lab (A-14),Th,14:20,false
Electronics Lab (A-14),Fr,14:20,false
Electronics Lab (A-14),Sa,14:20,false
Electronics Lab (A-14),Su,14:20,false
Electronics Lab (A-14),Mo,14:40,false
Electronics Lab (A-14),Tu,14:40,false
Electronics Lab (A-14),We,14:40,false
Electronics Lab (A-14),Th,14:40,false
Electronics Lab (A-14),Fr,14:40,false
Electronics Lab (A-14),Sa,14:40,false
Electronics Lab (A-14),Su,14:40,false
Electronics Lab (A-14),Mo,15:00,false
Electronics Lab (A-14),Tu,15:00,false
Electronics Lab (A-14),We,15:00,false
Electronics Lab (A-14),Th,15:00,false
Electronics Lab (A-14),Fr,15:00,false
Electronics Lab (A-14),Sa,15:00,false
Electronics Lab (A-14),Su,15:00,false
Electronics Lab (A-14),Mo,15:20,false
Electronics Lab (A-14),Tu,15:20,false
Electronics Lab (A-14),We,15:20,false
Electronics Lab (A-14),Th,15:20,false
Electronics Lab (A-14),Fr,15:20,false
Electronics Lab (A-14),Sa,15:20,false
Electronics Lab (A-14),Su,15:20,false
Electronics Lab (A-14),Mo,15:40,false
Electronics Lab (A-14),Tu,15:40,false
Electronics Lab (A-14),We,15:40,false
Electronics Lab (A-14),Th,15:40,false
Electronics Lab (A-14),Fr,15:40,false
Electronics Lab (A-14),Sa,15:40,false
Electronics Lab (A-14),Su,15:40,false
IMPM,Mo,08:00,false
IMPM,Tu,08:00,false
IMPM,We,08:00,false
IMPM,Th,08:00,false
IMPM,Fr,08:00,false
IMPM,Sa,08:00,false
IMPM,Su,08:00,false
IMPM,Mo,08:20,false
IMPM,Tu,08:20,false
IMPM,We,08:20,false
IMPM,Th,08:20,false
IMPM,Fr,08:20,false
IMPM,Sa,08:20,false
IMPM,Su,08:20,false
IMPM,Mo,08:40,false
IMPM,Tu,08:40,false
IMPM,We,08:40,false
IMPM,Th,08:40,false
IMPM,Fr,08:40,false
IMPM,Sa,08:40,false
IMPM,Su,08:40,false
IMPM,Mo,09:00,false
IMPM,Tu,09:00,false
IMPM,We,09:00,false
IMPM,Th,09:00,false
IMPM,Fr,09:00,false
IMPM,Sa,09:00,false
IMPM,Su,09:00,false
IMPM,Mo,09:20,false
IMPM,Tu,09:20,false
IMPM,We,09:20,false
IMPM,Th,09:20,false
IMPM,Fr,09:20,false
IMPM,Sa,09:20,false
IMPM,Su,09:20,false
IMPM,Mo,09:40,false
IMPM,Tu,09:40,false
IMPM,We,09:40,false
IMPM,Th,09:40,false
IMPM,Fr,09:40,false
IMPM,Sa,09:40,false
IMPM,Su,09:40,false
IMPM,Mo,10:00,false
IMPM,Tu,10:00,false
IMPM,We,10:00,false
IMPM,Th,10:00,false
IMPM,Fr,10:00,false
IMPM,Sa,10:00,false
IMPM,Su,10:00,false
IMPM,Mo,10:20,false
IMPM,Tu,10:20,false
IMPM,We,10:20,false
IMPM,Th,10:20,false
IMPM,Fr,10:20,false
IMPM,Sa,10:20,false
IMPM,Su,10:20,false
IMPM,Mo,10:40,false
IMPM,Tu,10:40,false
IMPM,We,10:40,false
IMPM,Th,10:40,false
IMPM,Fr,10:40,false
IMPM,Sa,10:40,false
IMPM,Su,10:40,false
IMPM,Mo,11:00,false
IMPM,Tu,11:00,false
IMPM,We,11:00,false
IMPM,Th,11:00,false
IMPM,Fr,11:00,false
IMPM,Sa,11:00,false
IMPM,Su,11:00,false
IMPM,Mo,11:20,false
IMPM,Tu,11:20,false
IMPM,We,11:20,false
IMPM,Th,11:20,false
IMPM,Fr,11:20,false
IMPM,Sa,11:20,false
IMPM,Su,11:20,false
IMPM,Mo,11:40,false
IMPM,Tu,11:40,false
IMPM,We,11:40,false
IMPM,Th,11:40,false
IMPM,Fr,11:40,false
IMPM,Sa,11:40,false
IMPM,Su,11:40,false
IMPM,Mo,12:00,false
IMPM,Tu,12:00,false
IMPM,We,12:00,false
IMPM,Th,12:00,false
IMPM,Fr,12:00,false
IMPM,Sa,12:00,false
IMPM,Su,12:00,false
IMPM,Mo,12:20,false
IMPM,Tu,12:20,false
IMPM,We,12:20,false
IMPM,Th,12:20,false
IMPM,Fr,12:20,false
IMPM,Sa,12:20,false
IMPM,Su,12:20,false
IMPM,Mo,12:40,false
IMPM,Tu,12:40,false
IMPM,We,12:40,false
IMPM,Th,12:40,false
IMPM,Fr,12:40,false
IMPM,Sa,12:40,false
IMPM,Su,12:40,false
IMPM,Mo,13:00,false
IMPM,Tu,13:00,false
IMPM,We,13:00,false
IMPM,Th,13:00,false
IMPM,Fr,13:00,false
IMPM,Sa,13:00,false
IMPM,Su,13:00,false
IMPM,Mo,13:20,false
IMPM,Tu,13:20,false
IMPM,We,13:20,false
IMPM,Th,13:20,false
IMPM,Fr,13:20,false
IMPM,Sa,13:20,false
IMPM,Su,13:20,false
IMPM,Mo,13:40,false
IMPM,Tu,13:40,false
IMPM,We,13:40,false
IMPM,Th,13:40,false
IMPM,Fr,13:40,false
IMPM,Sa,13:40,false
IMPM,Su,13:40,false
IMPM,Mo,14:00,true
IMPM,Tu,14:00,false
IMPM,We,14:00,true
IMPM,Th,14:00,false
IMPM,Fr,14:00,true
IMPM,Sa,14:00,false
IMPM,Su,14:00,false
IMPM,Mo,14:20,true
IMPM,Tu,14:20,false
IMPM,We,14:20,true
IMPM,Th,14:20,false
IMPM,Fr,14:20,true
IMPM,Sa,14:20,false
IMPM,Su,14:20,false
IMPM,Mo,14:40,true
IMPM,Tu,14:40,false
IMPM,We,14:40,true
IMPM,Th,14:40,false
IMPM,Fr,14:40,true
IMPM,Sa,14:40,false
IMPM,Su,14:40,false
IMPM,Mo,15:00,true
IMPM,Tu,15:00,false
IMPM,We,15:00,true
IMPM,Th,15:00,false
IMPM,Fr,15:00,true
IMPM,Sa,15:00,false
IMPM,Su,15:00,false
IMPM,Mo,15:20,true
IMPM,Tu,15:20,false
IMPM,We,15:20,true
IMPM,Th,15:20,false
IMPM,Fr,15:20,true
IMPM,Sa,15:20,false
IMPM,Su,15:20,false
IMPM,Mo,15:40,true
IMPM,Tu,15:40,false
IMPM,We,15:40,true
IMPM,Th,15:40,false
IMPM,Fr,15:40,true
IMPM,Sa,15:40,false
IMPM,Su,15:40,false
Industrial Pharm Lab,Mo,08:00,false
Industrial Pharm Lab,Tu,08:00,false
Industrial Pharm Lab,We,08:00,false
Industrial Pharm Lab,Th,08:00,true
Industrial Pharm Lab,Fr,08:00,false
Industrial Pharm Lab,Sa,08:00,false
Industrial Pharm Lab,Su,08:00,false
Industrial Pharm Lab,Mo,08:20,false
Industrial Pharm Lab,Tu,08:20,false
Industrial Pharm Lab,We,08:20,false
Industrial Pharm Lab,Th,08:20,true
Industrial Pharm Lab,Fr,08:20,false
Industrial Pharm Lab,Sa,08:20,false
Industrial Pharm Lab,Su,08:20,false
Industrial Pharm Lab,Mo,08:40,false
Industrial Pharm Lab,Tu,08:40,false
Industrial Pharm Lab,We,08:40,false
Industrial Pharm Lab,Th,08:40,true
Industrial Pharm Lab,Fr,08:40,false
Industrial Pharm Lab,Sa,08:40,false
Industrial Pharm Lab,Su,08:40,false
Industrial Pharm Lab,Mo,09:00,true
Industrial Pharm Lab,Tu,09:00,false
Industrial Pharm Lab,We,09:00,false
Industrial Pharm Lab,Th,09:00,true
Industrial Pharm Lab,Fr,09:00,false
Industrial Pharm Lab,Sa,09:00,false
Industrial Pharm Lab,Su,09:00,false
Industrial Pharm Lab,Mo,09:20,true
Industrial Pharm Lab,Tu,09:20,false
Industrial Pharm Lab,We,09:20,false
Industrial Pharm Lab,Th,09:20,true
Industrial Pharm Lab,Fr,09:20,false
Industrial Pharm Lab,Sa,09:20,false
Industrial Pharm Lab,Su,09:20,false
Industrial Pharm Lab,Mo,09:40,true
Industrial Pharm Lab,Tu,09:40,false
Industrial Pharm Lab,We,09:40,false
Industrial Pharm Lab,Th,09:40,true
Industrial Pharm Lab,Fr,09:40,false
Industrial Pharm Lab,Sa,09:40,false
Industrial Pharm Lab,Su,09:40,false
Industrial Pharm Lab,Mo,10:00,true
Industrial Pharm Lab,Tu,10:00,false
Industrial Pharm Lab,We,10:00,true
Industrial Pharm Lab,Th,10:00,false
Industrial Pharm Lab,Fr,10:00,false
Industrial Pharm Lab,Sa,10:00,false
Industrial Pharm Lab,Su,10:00,false
Industrial Pharm Lab,Mo,10:20,true
Industrial Pharm Lab,Tu,10:20,false
Industrial Pharm Lab,We,10:20,true
Industrial Pharm Lab,Th,10:20,false
Industrial Pharm Lab,Fr,10:20,false
Industrial Pharm Lab,Sa,10:20,false
Industrial Pharm Lab,Su,10:20,false
Industrial Pharm Lab,Mo,10:40,true
Industrial Pharm Lab,Tu,10:40,false
Industrial Pharm Lab,We,10:40,true
Industrial Pharm Lab,Th,10:40,false
Industrial Pharm Lab,Fr,10:40,false
Industrial Pharm Lab,Sa,10:40,false
Industrial Pharm Lab,Su,10:40,false
Industrial Pharm Lab,Mo,11:00,false
Industrial Pharm Lab,Tu,11:00,false
Industrial Pharm Lab,We,11:00,true
Industrial Pharm Lab,Th,11:00,false
Industrial Pharm Lab,Fr,11:00,false
Industrial Pharm Lab,Sa,11:00,false
Industrial Pharm Lab,Su,11:00,false
Industrial Pharm Lab,Mo,11:20,false
Industrial Pharm Lab,Tu,11:20,false
Industrial Pharm Lab,We,11:20,true
Industrial Pharm Lab,Th,11:20,false
Industrial Pharm Lab,Fr,11:20,false
Industrial Pharm Lab,Sa,11:20,false
Industrial Pharm Lab,Su,11:20,false
Industrial Pharm Lab,Mo,11:40,false
Industrial Pharm Lab,Tu,11:40,false
Industrial Pharm Lab,We,11:40,true
Industrial Pharm Lab,Th,11:40,false
Industrial Pharm Lab,Fr,11:40,false
Industrial Pharm Lab,Sa,11:40,false
Industrial Pharm Lab,Su,11:40,false
Industrial Pharm Lab,Mo,12:00,false
Industrial Pharm Lab,Tu,12:00,false
Industrial Pharm Lab,We,12:00,false
Industrial Pharm Lab,Th,12:00,false
Industrial Pharm Lab,Fr,12:00,false
Industrial Pharm Lab,Sa,12:00,false
Industrial Pharm Lab,Su,12:00,false
Industrial Pharm Lab,Mo,12:20,false
Industrial Pharm Lab,Tu,12:20,false
Industrial Pharm Lab,We,12:20,false
Industrial Pharm Lab,Th,12:20,false
Industrial Pharm Lab,Fr,12:20,false
Industrial Pharm Lab,Sa,12:20,false
Industrial Pharm Lab,Su,12:20,false
Industrial Pharm Lab,Mo,12:40,false
Industrial Pharm Lab,Tu,12:40,false
Industrial Pharm Lab,We,12:40,false
Industrial Pharm Lab,Th,12:40,false
Industrial Pharm Lab,Fr,12:40,false
Industrial Pharm Lab,Sa,12:40,false
Industrial Pharm Lab,Su,12:40,false
Industrial Pharm Lab,Mo,13:00,false
Industrial Pharm Lab,Tu,13:00,false
Industrial Pharm Lab,We,13:00,false
Industrial Pharm Lab,Th,13:00,false
Industrial Pharm Lab,Fr,13:00,false
Industrial Pharm Lab,Sa,13:00,false
Industrial Pharm Lab,Su,13:00,false
Industrial Pharm Lab,Mo,13:20,false
Industrial Pharm Lab,Tu,13:20,false
Industrial Pharm Lab,We,13:20,false
Industrial Pharm Lab,Th,13:20,false
Industrial Pharm Lab,Fr,13:20,false
Industrial Pharm Lab,Sa,13:20,false
Industrial Pharm Lab,Su,13:20,false
Industrial Pharm Lab,Mo,13:40,false
Industrial Pharm Lab,Tu,13:40,false
Industrial Pharm Lab,We,13:40,false
Industrial Pharm Lab,Th,13:40,false
Industrial Pharm Lab,Fr,13:40,false
Industrial Pharm Lab,Sa,13:40,false
Industrial Pharm Lab,Su,13:40,false
Industrial Pharm Lab,Mo,14:00,true
Industrial Pharm Lab,Tu,14:00,true
Industrial Pharm Lab,We,14:00,false
Industrial Pharm Lab,Th,14:00,false
Industrial Pharm Lab,Fr,14:00,true
Industrial Pharm Lab,Sa,14:00,false
Industrial Pharm Lab,Su,14:00,false
Industrial Pharm Lab,Mo,14:20,true
Industrial Pharm Lab,Tu,14:20,true
Industrial Pharm Lab,We,14:20,false
Industrial Pharm Lab,Th,14:20,false
Industrial Pharm Lab,Fr,14:20,true
Industrial Pharm Lab,Sa,14:20,false
Industrial Pharm Lab,Su,14:20,false
Industrial Pharm Lab,Mo,14:40,true
Industrial Pharm Lab,Tu,14:40,true
Industrial Pharm Lab,We,14:40,false
Industrial Pharm Lab,Th,14:40,false
Industrial Pharm Lab,Fr,14:40,true
Industrial Pharm Lab,Sa,14:40,false
Industrial Pharm Lab,Su,14:40,false
Industrial Pharm Lab,Mo,15:00,true
Industrial Pharm Lab,Tu,15:00,true
Industrial Pharm Lab,We,15:00,false
Industrial Pharm Lab,Th,15:00,false
Industrial Pharm Lab,Fr,15:00,true
Industrial Pharm Lab,Sa,15:00,false
Industrial Pharm Lab,Su,15:00,false
Industrial Pharm Lab,Mo,15:20,true
Industrial Pharm Lab,Tu,15:20,true
Industrial Pharm Lab,We,15:20,false
Industrial Pharm Lab,Th,15:20,false
Industrial Pharm Lab,Fr,15:20,true
Industrial Pharm Lab,Sa,15:20,false
Industrial Pharm Lab,Su,15:20,false
Industrial Pharm Lab,Mo,15:40,true
Industrial Pharm Lab,Tu,15:40,true
Industrial Pharm Lab,We,15:40,false
Industrial Pharm Lab,Th,15:40,false
Industrial Pharm Lab,Fr,15:40,true
Industrial Pharm Lab,Sa,15:40,false
Industrial Pharm Lab,Su,15:40,false
IRCBM-G2,Mo,08:00,false
IRCBM-G2,Tu,08:00,false
IRCBM-G2,We,08:00,false
IRCBM-G2,Th,08:00,false
IRCBM-G2,Fr,08:00,false
IRCBM-G2,Sa,08:00,false
IRCBM-G2,Su,08:00,false
IRCBM-G2,Mo,08:20,false
IRCBM-G2,Tu,08:20,false
IRCBM-G2,We,08:20,false
IRCBM-G2,Th,08:20,false
IRCBM-G2,Fr,08:20,false
IRCBM-G2,Sa,08:20,false
IRCBM-G2,Su,08:20,false
IRCBM-G2,Mo,08:40,false
IRCBM-G2,Tu,08:40,false
IRCBM-G2,We,08:40,false
IRCBM-G2,Th,08:40,false
IRCBM-G2,Fr,08:40,false
IRCBM-G2,Sa,08:40,false
IRCBM-G2,Su,08:40,false
IRCBM-G2,Mo,09:00,false
IRCBM-G2,Tu,09:00,true
IRCBM-G2,We,09:00,false
IRCBM-G2,Th,09:00,false
IRCBM-G2,Fr,09:00,false
IRCBM-G2,Sa,09:00,false
IRCBM-G2,Su,09:00,false
IRCBM-G2,Mo,09:20,false
IRCBM-G2,Tu,09:20,true
IRCBM-G2,We,09:20,false
IRCBM-G2,Th,09:20,false
IRCBM-G2,Fr,09:20,false
IRCBM-G2,Sa,09:20,false
IRCBM-G2,Su,09:20,false
IRCBM-G2,Mo,09:40,false
IRCBM-G2,Tu,09:40,true
IRCBM-G2,We,09:40,false
IRCBM-G2,Th,09:40,false
IRCBM-G2,Fr,09:40,false
IRCBM-G2,Sa,09:40,false
IRCBM-G2,Su,09:40,false
IRCBM-G2,Mo,10:00,false
IRCBM-G2,Tu,10:00,false
IRCBM-G2,We,10:00,false
IRCBM-G2,Th,10:00,true
IRCBM-G2,Fr,10:00,false
IRCBM-G2,Sa,10:00,false
IRCBM-G2,Su,10:00,false
IRCBM-G2,Mo,10:20,false
IRCBM-G2,Tu,10:20,false
IRCBM-G2,We,10:20,false
IRCBM-G2,Th,10:20,true
IRCBM-G2,Fr,10:20,false
IRCBM-G2,Sa,10:20,false
IRCBM-G2,Su,10:20,false
IRCBM-G2,Mo,10:40,false
IRCBM-G2,Tu,10:40,false
IRCBM-G2,We,10:40,false
IRCBM-G2,Th,10:40,true
IRCBM-G2,Fr,10:40,false
IRCBM-G2,Sa,10:40,false
IRCBM-G2,Su,10:40,false
IRCBM-G2,Mo,11:00,false
IRCBM-G2,Tu,11:00,false
IRCBM-G2,We,11:00,false
IRCBM-G2,Th,11:00,false
IRCBM-G2,Fr,11:00,false
IRCBM-G2,Sa,11:00,false
IRCBM-G2,Su,11:00,false
IRCBM-G2,Mo,11:20,false
IRCBM-G2,Tu,11:20,false
IRCBM-G2,We,11:20,false
IRCBM-G2,Th,11:20,false
IRCBM-G2,Fr,11:20,false
IRCBM-G2,Sa,11:20,false
IRCBM-G2,Su,11:20,false
IRCBM-G2,Mo,11:40,false
IRCBM-G2,Tu,11:40,false
IRCBM-G2,We,11:40,false
IRCBM-G2,Th,11:40,false
IRCBM-G2,Fr,11:40,false
IRCBM-G2,Sa,11:40,false
IRCBM-G2,Su,11:40,false
IRCBM-G2,Mo,12:00,false
IRCBM-G2,Tu,12:00,false
IRCBM-G2,We,12:00,false
IRCBM-G2,Th,12:00,false
IRCBM-G2,Fr,12:00,false
IRCBM-G2,Sa,12:00,true
IRCBM-G2,Su,12:00,false
IRCBM-G2,Mo,12:20,false
IRCBM-G2,Tu,12:20,false
IRCBM-G2,We,12:20,false
IRCBM-G2,Th,12:20,false
IRCBM-G2,Fr,12:20,false
IRCBM-G2,Sa,12:20,true
IRCBM-G2,Su,12:20,false
IRCBM-G2,Mo,12:40,false
IRCBM-G2,Tu,12:40,false
IRCBM-G2,We,12:40,false
IRCBM-G2,Th,12:40,false
IRCBM-G2,Fr,12:40,false
IRCBM-G2,Sa,12:40,true
IRCBM-G2,Su,12:40,false
IRCBM-G2,Mo,13:00,false
IRCBM-G2,Tu,13:00,false
IRCBM-G2,We,13:00,false
IRCBM-G2,Th,13:00,true
IRCBM-G2,Fr,13:00,false
IRCBM-G2,Sa,13:00,false
IRCBM-G2,Su,13:00,false
IRCBM-G2,Mo,13:20,false
IRCBM-G2,Tu,13:20,false
IRCBM-G2,We,13:20,false
IRCBM-G2,Th,13:20,true
IRCBM-G2,Fr,13:20,false
IRCBM-G2,Sa,13:20,false
IRCBM-G2,Su,13:20,false
IRCBM-G2,Mo,13:40,false
IRCBM-G2,Tu,13:40,false
IRCBM-G2,We,13:40,false
IRCBM-G2,Th,13:40,true
IRCBM-G2,Fr,13:40,false
IRCBM-G2,Sa,13:40,false
IRCBM-G2,Su,13:40,false
IRCBM-G2,Mo,14:00,false
IRCBM-G2,Tu,14:00,false
IRCBM-G2,We,14:00,false
IRCBM-G2,Th,14:00,false
IRCBM-G2,Fr,14:00,false
IRCBM-G2,Sa,14:00,false
IRCBM-G2,Su,14:00,false
IRCBM-G2,Mo,14:20,false
IRCBM-G2,Tu,14:20,false
IRCBM-G2,We,14:20,false
IRCBM-G2,Th,14:20,false
IRCBM-G2,Fr,14:20,false
IRCBM-G2,Sa,14:20,false
IRCBM-G2,Su,14:20,false
IRCBM-G2,Mo,14:40,false
IRCBM-G2,Tu,14:40,false
IRCBM-G2,We,14:40,false
IRCBM-G2,Th,14:40,false
IRCBM-G2,Fr,14:40,false
IRCBM-G2,Sa,14:40,false
IRCBM-G2,Su,14:40,false
IRCBM-G2,Mo,15:00,false
IRCBM-G2,Tu,15:00,false
IRCBM-G2,We,15:00,false
IRCBM-G2,Th,15:00,false
IRCBM-G2,Fr,15:00,false
IRCBM-G2,Sa,15:00,false
IRCBM-G2,Su,15:00,false
IRCBM-G2,Mo,15:20,false
IRCBM-G2,Tu,15:20,false
IRCBM-G2,We,15:20,false
IRCBM-G2,Th,15:20,false
IRCBM-G2,Fr,15:20,false
IRCBM-G2,Sa,15:20,false
IRCBM-G2,Su,15:20,false
IRCBM-G2,Mo,15:40,false
IRCBM-G2,Tu,15:40,false
IRCBM-G2,We,15:40,false
IRCBM-G2,Th,15:40,false
IRCBM-G2,Fr,15:40,false
IRCBM-G2,Sa,15:40,false
IRCBM-G2,Su,15:40,false
K1-Lab,Mo,08:00,true
K1-Lab,Tu,08:00,true
K1-Lab,We,08:00,false
K1-Lab,Th,08:00,true
K1-Lab,Fr,08:00,true
K1-Lab,Sa,08:00,false
K1-Lab,Su,08:00,false
K1-Lab,Mo,08:20,true
K1-Lab,Tu,08:20,true
K1-Lab,We,08:20,false
K1-Lab,Th,08:20,true
K1-Lab,Fr,08:20,true
K1-Lab,Sa,08:20,false
K1-Lab,Su,08:20,false
K1-Lab,Mo,08:40,true
K1-Lab,Tu,08:40,true
K1-Lab,We,08:40,false
K1-Lab,Th,08:40,true
K1-Lab,Fr,08:40,true
K1-Lab,Sa,08:40,false
K1-Lab,Su,08:40,false
K1-Lab,Mo,09:00,true
K1-Lab,Tu,09:00,true
K1-Lab,We,09:00,false
K1-Lab,Th,09:00,true
K1-Lab,Fr,09:00,true
K1-Lab,Sa,09:00,false
K1-Lab,Su,09:00,false
K1-Lab,Mo,09:20,true
K1-Lab,Tu,09:20,true
K1-Lab,We,09:20,false
K1-Lab,Th,09:20,true
K1-Lab,Fr,09:20,true
K1-Lab,Sa,09:20,false
K1-Lab,Su,09:20,false
K1-Lab,Mo,09:40,true
K1-Lab,Tu,09:40,true
K1-Lab,We,09:40,false
K1-Lab,Th,09:40,true
K1-Lab,Fr,09:40,true
K1-Lab,Sa,09:40,false
K1-Lab,Su,09:40,false
K1-Lab,Mo,10:00,true
K1-Lab,Tu,10:00,false
K1-Lab,We,10:00,false
K1-Lab,Th,10:00,true
K1-Lab,Fr,10:00,true
K1-Lab,Sa,10:00,false
K1-Lab,Su,10:00,false
